-0.53025,1.5413,1.7119
-0.50926,1.5229,1.7281
-0.48836,1.5049,1.7464
-0.4676,1.4874,1.7667
-0.44706,1.4703,1.789
-0.42677,1.4538,1.8131
-0.40679,1.4377,1.8389
-0.38716,1.422,1.8665
-0.36792,1.4068,1.8956
-0.3491,1.392,1.9263
-0.33073,1.3776,1.9584
-0.91189,2.0455,1.9135
-0.90599,2.0216,1.8802
-0.89857,1.9974,1.8487
-0.88966,1.9729,1.8192
-0.87931,1.9481,1.7917
-0.86758,1.9233,1.7664
-0.85452,1.8983,1.7433
-0.84022,1.8734,1.7226
-0.82474,1.8485,1.7042
-0.80817,1.8239,1.6882
-0.7906,1.7994,1.6747
-0.7721,1.7752,1.6637
-0.75278,1.7513,1.6553
-0.73272,1.7278,1.6494
-0.71202,1.7047,1.6461
-0.69078,1.682,1.6453
-0.66908,1.6598,1.647
-0.64702,1.6381,1.6513
-0.62469,1.6169,1.658
-0.60217,1.5963,1.6672
-0.57954,1.5762,1.6787
-0.55689,1.5566,1.6926
-0.5343,1.5376,1.7087
-0.51182,1.5191,1.727
-0.48953,1.5011,1.7474
-0.46749,1.4836,1.7698
-0.44575,1.4667,1.7942
-0.42436,1.4503,1.8204
-0.40338,1.4343,1.8484
-0.38283,1.4188,1.8781
-0.36276,1.4038,1.9094
-0.34319,1.3891,1.9422
-0.96992,2.0844,1.9287
-0.96356,2.0591,1.8927
-0.95552,2.0334,1.8586
-0.94586,2.0074,1.8265
-0.93462,1.9812,1.7965
-0.92188,1.9548,1.7688
-0.90769,1.9285,1.7434
-0.89215,1.9022,1.7204
-0.87532,1.876,1.6999
-0.85731,1.85,1.6819
-0.83822,1.8242,1.6666
-0.81813,1.7988,1.6539
-0.79715,1.7738,1.6439
-0.77538,1.7492,1.6366
-0.75293,1.725,1.6319
-0.7299,1.7014,1.63
-0.7064,1.6782,1.6307
-0.68253,1.6557,1.6341
-0.65837,1.6337,1.6401
-0.63404,1.6123,1.6487
-0.60962,1.5915,1.6598
-0.5852,1.5713,1.6734
-0.56086,1.5517,1.6893
-0.53667,1.5327,1.7075
-0.51272,1.5143,1.728
-0.48905,1.4964,1.7506
-0.46574,1.4791,1.7753
-0.44284,1.4623,1.8019
-0.42039,1.4461,1.8303
-0.39844,1.4303,1.8606
-0.37703,1.4151,1.8925
-0.35618,1.4002,1.9259
-1.0326,2.1239,1.9479
-1.0257,2.097,1.909
-1.017,2.0697,1.872
-1.0065,2.0422,1.8371
-0.99431,2.0144,1.8044
-0.98046,1.9865,1.774
-0.96503,1.9587,1.746
-0.94812,1.9309,1.7205
-0.92981,1.9032,1.6977
-0.91022,1.8758,1.6776
-0.88945,1.8488,1.6601
-0.86761,1.8221,1.6455
-0.84481,1.7958,1.6337
-0.82116,1.77,1.6248
-0.79679,1.7448,1.6187
-0.77181,1.7201,1.6154
-0.74633,1.6961,1.6151
-0.72047,1.6726,1.6175
-0.69433,1.6498,1.6227
-0.66802,1.6277,1.6306
-0.64164,1.6062,1.6411
-0.61529,1.5854,1.6543
-0.58905,1.5652,1.67
-0.56301,1.5457,1.6882
-0.53724,1.5268,1.7087
-0.51182,1.5086,1.7314
-0.48681,1.4909,1.7563
-0.46227,1.4738,1.7833
-0.43825,1.4573,1.8122
-0.41479,1.4414,1.843
-0.39194,1.4259,1.8755
-0.36972,1.4109,1.9097
-1.1003,2.1639,1.9718
-1.0929,2.1353,1.9296
-1.0834,2.1064,1.8895
-1.0721,2.0771,1.8514
-1.0588,2.0477,1.8157
-1.0437,2.0182,1.7823
-1.0269,1.9887,1.7515
-1.0085,1.9594,1.7233
-0.98857,1.9302,1.6979
-0.96724,1.9014,1.6753
-0.94462,1.8729,1.6555
-0.92085,1.8448,1.6388
-0.89605,1.8173,1.625
-0.87034,1.7903,1.6142
-0.84386,1.764,1.6065
-0.81674,1.7382,1.6018
-0.78909,1.7132,1.6001
-0.76105,1.6889,1.6014
-0.73274,1.6652,1.6056
-0.70427,1.6423,1.6128
-0.67575,1.6202,1.6227
-0.64729,1.5987,1.6355
-0.61898,1.578,1.6509
-0.59092,1.558,1.6689
-0.56319,1.5387,1.6893
-0.53587,1.5201,1.7122
-0.50902,1.5021,1.7374
-0.48271,1.4847,1.7647
-0.45699,1.468,1.7941
-0.43191,1.4518,1.8254
-0.4075,1.4362,1.8586
-0.38382,1.421,1.8934
-1.1736,2.2043,2.0008
-1.1655,2.1739,1.9551
-1.1553,2.1432,1.9115
-1.1429,2.1122,1.87
-1.1285,2.081,1.8309
-1.1121,2.0497,1.7943
-1.0938,2.0185,1.7603
-1.0737,1.9875,1.7291
-1.052,1.9568,1.7007
-1.0287,1.9264,1.6754
-1.0041,1.8964,1.6531
-0.97818,1.867,1.6339
-0.95118,1.8381,1.6179
-0.9232,1.8099,1.6051
-0.8944,1.7824,1.5955
-0.86492,1.7555,1.5891
-0.8349,1.7295,1.586
-0.80448,1.7042,1.586
-0.77378,1.6798,1.5892
-0.74295,1.6561,1.5954
-0.71209,1.6332,1.6047
-0.68133,1.6112,1.6168
-0.65078,1.5899,1.6319
-0.62052,1.5695,1.6496
-0.59066,1.5497,1.6701
-0.56127,1.5308,1.693
-0.53243,1.5125,1.7184
-0.50421,1.4949,1.746
-0.47666,1.4779,1.7759
-0.44983,1.4616,1.8078
-0.42376,1.4458,1.8416
-0.3985,1.4306,1.8772
-1.2528,2.2449,2.0358
-1.2441,2.2127,1.9862
-1.233,2.18,1.9387
-1.2196,2.1471,1.8934
-1.2039,2.114,1.8505
-1.186,2.081,1.8103
-1.166,2.048,1.7728
-1.1441,2.0152,1.7382
-1.1204,1.9828,1.7066
-1.0951,1.9507,1.6782
-1.0682,1.9192,1.653
-1.04,1.8883,1.6311
-1.0105,1.8581,1.6126
-0.98006,1.8286,1.5975
-0.94871,1.7998,1.5858
-0.91664,1.7719,1.5776
-0.88401,1.7448,1.5728
-0.85097,1.7186,1.5713
-0.81767,1.6933,1.5733
-0.78424,1.6689,1.5785
-0.75084,1.6453,1.5869
-0.71757,1.6227,1.5985
-0.68456,1.6009,1.613
-0.65191,1.58,1.6305
-0.61973,1.5599,1.6508
-0.58811,1.5406,1.6738
-0.55711,1.522,1.6994
-0.52682,1.5042,1.7274
-0.4973,1.4871,1.7576
-0.46859,1.4707,1.7901
-0.44074,1.4548,1.8245
-0.41378,1.4396,1.8609
-1.3387,2.2857,2.0774
-1.3293,2.2514,2.0235
-1.3172,2.2167,1.9717
-1.3026,2.1818,1.9222
-1.2855,2.1467,1.8752
-1.2659,2.1117,1.8309
-1.2442,2.0768,1.7895
-1.2203,2.0422,1.7511
-1.1944,2.008,1.7159
-1.1667,1.9743,1.684
-1.1374,1.9411,1.6556
-1.1066,1.9087,1.6307
-1.0745,1.877,1.6093
-1.0413,1.8461,1.5917
-1.0071,1.8161,1.5776
-0.97218,1.7871,1.5673
-0.93669,1.7589,1.5606
-0.90077,1.7318,1.5575
-0.86461,1.7056,1.5581
-0.82836,1.6805,1.5621
-0.79216,1.6563,1.5695
-0.75615,1.6331,1.5803
-0.72047,1.6108,1.5944
-0.68522,1.5894,1.6115
-0.65052,1.569,1.6316
-0.61647,1.5494,1.6546
-0.58314,1.5307,1.6804
-0.55062,1.5127,1.7086
-0.51896,1.4955,1.7393
-0.48822,1.4789,1.7723
-0.45845,1.4631,1.8075
-0.42969,1.4478,1.8446
-1.4317,2.3263,2.1265
-1.4215,2.2899,2.0679
-1.4084,2.2531,2.0114
-1.3925,2.216,1.9572
-1.3738,2.1788,1.9056
-1.3525,2.1417,1.8568
-1.3288,2.1049,1.8109
-1.3027,2.0683,1.7683
-1.2744,2.0322,1.7291
-1.2442,1.9967,1.6934
-1.2121,1.9619,1.6613
-1.1785,1.9279,1.633
-1.1434,1.8947,1.6085
-1.1072,1.8624,1.5879
-1.0699,1.8312,1.5712
-1.0319,1.8009,1.5585
-0.99322,1.7717,1.5496
-0.95416,1.7437,1.5447
-0.91486,1.7166,1.5436
-0.8755,1.6907,1.5463
-0.83624,1.6659,1.5526
-0.79724,1.6421,1.5625
-0.75864,1.6194,1.5759
-0.72056,1.5977,1.5926
-0.68313,1.577,1.6125
-0.64644,1.5571,1.6355
-0.61058,1.5382,1.6613
-0.57564,1.5201,1.6899
-0.54169,1.5029,1.721
-0.50877,1.4863,1.7545
-0.47694,1.4705,1.7904
-0.44623,1.4552,1.8282
-1.5325,2.3665,2.1842
-1.5216,2.3278,2.1203
-1.5073,2.2887,2.0586
-1.49,2.2494,1.9992
-1.4696,2.2101,1.9424
-1.4464,2.1708,1.8885
-1.4204,2.1318,1.8378
-1.3919,2.0932,1.7905
-1.361,2.0552,1.7467
-1.3279,2.0178,1.7067
-1.2928,1.9813,1.6705
-1.2561,1.9456,1.6383
-1.2178,1.9109,1.6103
-1.1782,1.8772,1.5864
-1.1375,1.8446,1.5667
-1.096,1.8132,1.5513
-1.0539,1.783,1.54
-1.0114,1.7539,1.533
-0.96866,1.7261,1.53
-0.9259,1.6995,1.5311
-0.8833,1.6741,1.5362
-0.84103,1.6498,1.5451
-0.79924,1.6266,1.5577
-0.75808,1.6046,1.5739
-0.71766,1.5836,1.5934
-0.67811,1.5636,1.6163
-0.63952,1.5446,1.6422
-0.60196,1.5265,1.671
-0.56553,1.5092,1.7026
-0.53026,1.4927,1.7367
-0.49621,1.4769,1.7732
-0.46342,1.4618,1.8119
-1.6419,2.406,2.2516
-1.6301,2.3649,2.1819
-1.6146,2.3234,2.1143
-1.5957,2.2818,2.0491
-1.5735,2.2401,1.9866
-1.5481,2.1986,1.9271
-1.5197,2.1574,1.8709
-1.4885,2.1167,1.8183
-1.4547,2.0766,1.7694
-1.4185,2.0373,1.7245
-1.3801,1.999,1.6837
-1.3399,1.9616,1.6472
-1.298,1.9253,1.6151
-1.2548,1.8902,1.5875
-1.2104,1.8563,1.5645
-1.1651,1.8237,1.5459
-1.1191,1.7924,1.532
-1.0728,1.7624,1.5225
-1.0263,1.7338,1.5175
-0.97979,1.7065,1.5168
-0.93353,1.6805,1.5204
-0.88769,1.6558,1.5281
-0.84242,1.6323,1.5398
-0.7979,1.61,1.5553
-0.75424,1.5888,1.5744
-0.71158,1.5688,1.5971
-0.67002,1.5497,1.623
-0.62964,1.5316,1.6521
-0.59053,1.5144,1.684
-0.55273,1.498,1.7187
-0.5163,1.4824,1.7559
-0.48128,1.4675,1.7954
-1.7606,2.4443,2.3301
-1.7478,2.4007,2.2539
-1.731,2.3567,2.1798
-1.7104,2.3126,2.1082
-1.6862,2.2685,2.0392
-1.6584,2.2247,1.9735
-1.6274,2.1812,1.9111
-1.5932,2.1383,1.8525
-1.5562,2.0961,1.7978
-1.5165,2.0549,1.7474
-1.4746,2.0146,1.7015
-1.4305,1.9755,1.6601
-1.3847,1.9376,1.6235
-1.3374,1.901,1.5916
-1.2888,1.8658,1.5647
-1.2394,1.8321,1.5427
-1.1892,1.7997,1.5256
-1.1387,1.7689,1.5134
-1.088,1.7395,1.506
-1.0375,1.7116,1.5033
-0.98718,1.6851,1.5052
-0.93742,1.6599,1.5115
-0.88836,1.6362,1.5221
-0.84017,1.6137,1.5369
-0.79299,1.5924,1.5555
-0.74696,1.5723,1.5779
-0.70218,1.5533,1.6038
-0.65874,1.5354,1.6331
-0.61674,1.5183,1.6654
-0.57622,1.5022,1.7007
-0.53723,1.4868,1.7386
-0.49981,1.4722,1.7789
-1.8893,2.4808,2.4212
-1.8755,2.4347,2.3379
-1.8573,2.3881,2.2565
-1.8349,2.3415,2.1776
-1.8085,2.2949,2.1015
-1.7781,2.2485,2.0286
-1.7441,2.2027,1.9594
-1.7067,2.1576,1.894
-1.6661,2.1133,1.8329
-1.6227,2.07,1.7763
-1.5767,2.0278,1.7244
-1.5285,1.9869,1.6775
-1.4783,1.9474,1.6358
-1.4265,1.9094,1.5992
-1.3734,1.8729,1.5679
-1.3193,1.838,1.542
-1.2646,1.8047,1.5213
-1.2094,1.773,1.506
-1.1542,1.7429,1.4958
-1.0991,1.7144,1.4908
-1.0445,1.6875,1.4907
-0.99044,1.662,1.4955
-0.93724,1.6381,1.5048
-0.88505,1.6155,1.5186
-0.83403,1.5942,1.5367
-0.78433,1.5742,1.5587
-0.73607,1.5554,1.5846
-0.68933,1.5376,1.614
-0.64421,1.5209,1.6467
-0.60075,1.505,1.6825
-0.55902,1.49,1.7211
-0.51903,1.4758,1.7623
-2.029,2.5149,2.5268
-2.0141,2.4661,2.4355
-1.9944,2.4169,2.3461
-1.97,2.3676,2.259
-1.9411,2.3185,2.1749
-1.9079,2.2697,2.094
-1.8707,2.2214,2.0169
-1.8298,2.174,1.944
-1.7853,2.1275,1.8755
-1.7377,2.0822,1.8119
-1.6873,2.0381,1.7534
-1.6344,1.9955,1.7003
-1.5794,1.9544,1.6526
-1.5227,1.9149,1.6106
-1.4646,1.8772,1.5744
-1.4054,1.8411,1.544
-1.3456,1.8069,1.5193
-1.2854,1.7744,1.5004
-1.2252,1.7437,1.4871
-1.1652,1.7147,1.4794
-1.1057,1.6875,1.4771
-1.047,1.6618,1.48
-0.98924,1.6378,1.4879
-0.93269,1.6152,1.5007
-0.8775,1.5941,1.518
-0.82382,1.5743,1.5396
-0.77177,1.5557,1.5653
-0.72146,1.5383,1.5948
-0.67297,1.5219,1.6278
-0.62636,1.5065,1.6642
-0.58168,1.4919,1.7035
-0.53895,1.4782,1.7457
-2.1804,2.5457,2.649
-2.1644,2.4942,2.5487
-2.143,2.4423,2.4503
-2.1165,2.3904,2.3542
-2.085,2.3386,2.2609
-2.0488,2.2873,2.1711
-2.0081,2.2367,2.0852
-1.9632,2.1869,2.0036
-1.9145,2.1382,1.9269
-1.8623,2.0909,1.8553
-1.807,2.0449,1.7893
-1.749,2.0006,1.729
-1.6887,1.9579,1.6747
-1.6266,1.9171,1.6266
-1.5629,1.8781,1.5847
-1.4982,1.8411,1.5491
-1.4327,1.806,1.5199
-1.367,1.7728,1.4969
-1.3012,1.7416,1.4801
-1.2358,1.7122,1.4693
-1.1711,1.6847,1.4644
-1.1072,1.659,1.4652
-1.0446,1.635,1.4715
-0.98326,1.6126,1.4829
-0.92353,1.5917,1.4994
-0.86552,1.5722,1.5204
-0.80938,1.5541,1.5459
-0.7552,1.5371,1.5755
-0.70308,1.5212,1.6088
-0.65308,1.5064,1.6457
-0.60523,1.4924,1.6858
-0.55956,1.4793,1.7288
-2.3445,2.5721,2.7902
-2.3273,2.5178,2.68
-2.3042,2.4633,2.5714
-2.2754,2.4087,2.4651
-2.241,2.3544,2.3616
-2.2015,2.3006,2.2617
-2.1569,2.2476,2.1658
-2.1078,2.1955,2.0745
-2.0544,2.1447,1.9883
-1.9972,2.0954,1.9077
-1.9365,2.0476,1.8331
-1.8729,2.0016,1.7647
-1.8068,1.9575,1.7028
-1.7387,1.9153,1.6477
-1.6689,1.8753,1.5994
-1.5981,1.8373,1.558
-1.5265,1.8015,1.5235
-1.4546,1.7677,1.4959
-1.3828,1.7361,1.475
-1.3115,1.7066,1.4607
-1.2409,1.679,1.4529
-1.1715,1.6533,1.4513
-1.1034,1.6295,1.4556
-1.0369,1.6074,1.4655
-0.97225,1.5869,1.4809
-0.90955,1.5679,1.5013
-0.84896,1.5503,1.5264
-0.79061,1.534,1.556
-0.73458,1.5188,1.5896
-0.68092,1.5047,1.627
-0.62967,1.4914,1.6679
-0.58086,1.479,1.7119
-2.5221,2.5925,2.9532
-2.5036,2.5356,2.832
-2.4787,2.4785,2.7121
-2.4475,2.4214,2.5943
-2.4101,2.3646,2.4793
-2.3669,2.3084,2.3678
-2.3182,2.2531,2.2606
-2.2644,2.1989,2.1583
-2.2059,2.1461,2.0614
-2.1432,2.0949,1.9705
-2.0767,2.0454,1.886
-2.0069,1.9978,1.8084
-1.9344,1.9524,1.7379
-1.8597,1.9091,1.6747
-1.7833,1.868,1.6191
-1.7056,1.8293,1.571
-1.6273,1.7929,1.5305
-1.5487,1.7587,1.4976
-1.4702,1.7269,1.4721
-1.3924,1.6973,1.4538
-1.3155,1.6698,1.4426
-1.24,1.6444,1.4382
-1.166,1.621,1.4402
-1.0939,1.5994,1.4485
-1.0238,1.5795,1.4626
-0.956,1.5612,1.4822
-0.89061,1.5443,1.5069
-0.82775,1.5288,1.5364
-0.76749,1.5144,1.5703
-0.70991,1.5012,1.6082
-0.65502,1.4888,1.6498
-0.60284,1.4773,1.6948
-2.7139,2.6052,3.1415
-2.6943,2.5459,3.0079
-2.6675,2.4863,2.8753
-2.6337,2.4269,2.7445
-2.5931,2.3678,2.6165
-2.546,2.3094,2.492
-2.4929,2.252,2.3719
-2.434,2.1959,2.257
-2.37,2.1412,2.1479
-2.3012,2.0883,2.0452
-2.2283,2.0373,1.9496
-2.1518,1.9884,1.8614
-2.0723,1.9418,1.781
-1.9903,1.8975,1.7087
-1.9065,1.8557,1.6446
-1.8214,1.8164,1.5889
-1.7357,1.7796,1.5416
-1.6497,1.7453,1.5026
-1.564,1.7135,1.4717
-1.479,1.684,1.4489
-1.3952,1.6569,1.4338
-1.3129,1.632,1.4261
-1.2325,1.6091,1.4256
-1.1542,1.5882,1.4319
-1.0783,1.5691,1.4445
-1.005,1.5517,1.4631
-0.93439,1.5358,1.4872
-0.86666,1.5213,1.5166
-0.80186,1.508,1.5507
-0.74005,1.4958,1.5891
-0.68126,1.4845,1.6315
-0.62549,1.474,1.6775
-2.9207,2.6078,3.3589
-2.8999,2.5463,3.2114
-2.8712,2.4847,3.0645
-2.8347,2.4232,2.9191
-2.7907,2.3622,2.7763
-2.7395,2.3019,2.6371
-2.6816,2.2428,2.5024
-2.6173,2.185,2.3731
-2.5473,2.1288,2.25
-2.472,2.0745,2.1339
-2.3921,2.0223,2.0255
-2.3082,1.9723,1.9251
-2.221,1.9248,1.8334
-2.1312,1.8799,1.7506
-2.0393,1.8376,1.6769
-1.9461,1.798,1.6124
-1.8521,1.761,1.5572
-1.758,1.7268,1.5112
-1.6644,1.6953,1.4743
-1.5716,1.6663,1.4462
-1.4802,1.6397,1.4266
-1.3906,1.6155,1.4153
-1.3032,1.5935,1.4118
-1.2182,1.5736,1.4157
-1.1359,1.5556,1.4266
-1.0566,1.5393,1.444
-0.98039,1.5246,1.4675
-0.90739,1.5113,1.4966
-0.83769,1.4993,1.5309
-0.77136,1.4883,1.5698
-0.70839,1.4783,1.613
-0.64879,1.469,1.66
-3.1428,2.5972,3.6097
-3.1209,2.5341,3.4468
-3.0903,2.4708,3.2839
-3.0511,2.4079,3.122
-3.0036,2.3454,2.9625
-2.9481,2.2838,2.8065
-2.8851,2.2234,2.6551
-2.8151,2.1644,2.5094
-2.7386,2.1072,2.3703
-2.6563,2.052,2.2388
-2.5688,1.9989,2.1156
-2.477,1.9483,2.0014
-2.3814,1.9004,1.8966
-2.2829,1.8551,1.8017
-2.1822,1.8127,1.7169
-2.0801,1.7731,1.6424
-1.9772,1.7364,1.5782
-1.8743,1.7027,1.5242
-1.7719,1.6717,1.4803
-1.6706,1.6434,1.4461
-1.5709,1.6178,1.4214
-1.4733,1.5947,1.4058
-1.3782,1.5739,1.3989
-1.2859,1.5552,1.4001
-1.1968,1.5386,1.409
-1.111,1.5237,1.425
-1.0286,1.5105,1.4477
-0.94997,1.4986,1.4765
-0.87502,1.4881,1.5108
-0.80382,1.4786,1.5502
-0.73639,1.4701,1.5942
-0.67269,1.4623,1.6423
-3.3802,2.5695,3.8992
-3.3574,2.5055,3.7191
-3.325,2.4415,3.5381
-3.2832,2.3778,3.3577
-3.2322,2.3147,3.1792
-3.1723,2.2525,3.0041
-3.1041,2.1916,2.8336
-3.028,2.1321,2.6691
-2.9446,2.0745,2.5117
-2.8548,2.0189,2.3625
-2.7592,1.9657,2.2224
-2.6587,1.915,2.0921
-2.5541,1.8671,1.9724
-2.4462,1.822,1.8635
-2.336,1.78,1.766
-2.2241,1.7409,1.6799
-2.1115,1.7049,1.6053
-1.9988,1.672,1.5421
-1.8869,1.6421,1.4901
-1.7763,1.615,1.449
-1.6675,1.5907,1.4185
-1.5612,1.569,1.398
-1.4578,1.5497,1.3871
-1.3576,1.5327,1.3852
